pokemon_id,pokemon_name,species_name,primary_type,secondary_type,is_mono-type,generation,total_stats,is_legendary,is_mythical,is_fully_evolved,is_regional_variant,is_default_form,color,shape,egg_groups,egg_group_1,egg_group_2,capture_rate,growth_rate,height,weight,hp,attack,defense,special-attack,special-defense,speed,egg_bug,egg_ditto,egg_dragon,egg_fairy,egg_flying,egg_ground,egg_humanshape,egg_indeterminate,egg_mineral,egg_monster,egg_no-eggs,egg_plant,egg_water1,egg_water2,egg_water3
127,pinsir,pinsir,bug,bug,True,1,500,False,False,True,False,True,brown,humanoid,['bug'],bug,bug,45,slow,15,550,65,125,100,55,70,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,tauros,tauros,normal,normal,True,1,490,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,45,slow,14,884,75,100,95,40,70,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
129,magikarp,magikarp,water,water,True,1,200,False,False,False,False,True,red,fish,"['water2', 'dragon']",water2,dragon,255,slow,9,100,20,10,55,15,20,80,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
130,gyarados,gyarados,water,flying,False,1,540,False,False,True,False,True,blue,squiggle,"['water2', 'dragon']",water2,dragon,45,slow,65,2350,95,125,79,60,100,81,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
131,lapras,lapras,water,ice,False,1,535,False,False,True,False,True,blue,fish,"['monster', 'water1']",monster,water1,45,slow,25,2200,130,85,80,85,95,60,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
132,ditto,ditto,normal,normal,True,1,288,False,False,True,False,True,purple,ball,['ditto'],ditto,ditto,35,medium,3,40,48,48,48,48,48,48,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
133,eevee,eevee,normal,normal,True,1,325,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,45,medium,3,65,55,55,50,45,65,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
134,vaporeon,vaporeon,water,water,True,1,525,False,False,True,False,True,blue,quadruped,['ground'],ground,ground,45,medium,10,290,130,65,60,110,95,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
135,jolteon,jolteon,electric,electric,True,1,525,False,False,True,False,True,yellow,quadruped,['ground'],ground,ground,45,medium,8,245,65,65,60,110,95,130,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
136,flareon,flareon,fire,fire,True,1,525,False,False,True,False,True,red,quadruped,['ground'],ground,ground,45,medium,9,250,65,130,60,95,110,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
137,porygon,porygon,normal,normal,True,1,395,False,False,False,False,True,pink,legs,['mineral'],mineral,mineral,45,medium,8,365,65,60,70,85,75,40,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
138,omanyte,omanyte,rock,water,False,1,355,False,False,False,False,True,blue,tentacles,"['water1', 'water3']",water1,water3,45,medium,4,75,35,40,100,90,55,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
139,omastar,omastar,rock,water,False,1,495,False,False,True,False,True,blue,tentacles,"['water1', 'water3']",water1,water3,45,medium,10,350,70,60,125,115,70,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
140,kabuto,kabuto,rock,water,False,1,355,False,False,False,False,True,brown,armor,"['water1', 'water3']",water1,water3,45,medium,5,115,30,80,90,55,45,55,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
141,kabutops,kabutops,rock,water,False,1,495,False,False,True,False,True,brown,upright,"['water1', 'water3']",water1,water3,45,medium,13,405,60,115,105,65,70,80,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
142,aerodactyl,aerodactyl,rock,flying,False,1,515,False,False,True,False,True,purple,wings,['flying'],flying,flying,45,slow,18,590,80,105,65,60,75,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
143,snorlax,snorlax,normal,normal,True,1,540,False,False,True,False,True,black,humanoid,['monster'],monster,monster,25,slow,21,4600,160,110,65,65,110,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
144,articuno,articuno,ice,flying,False,1,580,True,False,True,False,True,blue,wings,['no-eggs'],no-eggs,no-eggs,3,slow,17,554,90,85,100,95,125,85,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
145,zapdos,zapdos,electric,flying,False,1,580,True,False,True,False,True,yellow,wings,['no-eggs'],no-eggs,no-eggs,3,slow,16,526,90,90,85,125,90,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
146,moltres,moltres,fire,flying,False,1,580,True,False,True,False,True,yellow,wings,['no-eggs'],no-eggs,no-eggs,3,slow,20,600,90,100,90,125,85,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147,dratini,dratini,dragon,dragon,True,1,300,False,False,False,False,True,blue,squiggle,"['water1', 'dragon']",water1,dragon,45,slow,18,33,41,64,45,50,50,50,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
148,dragonair,dragonair,dragon,dragon,True,1,420,False,False,False,False,True,blue,squiggle,"['water1', 'dragon']",water1,dragon,45,slow,40,165,61,84,65,70,70,70,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
149,dragonite,dragonite,dragon,flying,False,1,600,False,False,True,False,True,brown,upright,"['water1', 'dragon']",water1,dragon,45,slow,22,2100,91,134,95,100,100,80,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
150,mewtwo,mewtwo,psychic,psychic,True,1,680,True,False,True,False,True,purple,upright,['no-eggs'],no-eggs,no-eggs,3,slow,20,1220,106,110,90,154,90,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
151,mew,mew,psychic,psychic,True,1,600,False,True,True,False,True,pink,upright,['no-eggs'],no-eggs,no-eggs,45,medium-slow,4,40,100,100,100,100,100,100,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
152,chikorita,chikorita,grass,grass,True,2,318,False,False,False,False,True,green,quadruped,"['monster', 'plant']",monster,plant,45,medium-slow,9,64,45,49,65,49,65,45,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
153,bayleef,bayleef,grass,grass,True,2,405,False,False,False,False,True,green,quadruped,"['monster', 'plant']",monster,plant,45,medium-slow,12,158,60,62,80,63,80,60,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
154,meganium,meganium,grass,grass,True,2,525,False,False,True,False,True,green,quadruped,"['monster', 'plant']",monster,plant,45,medium-slow,18,1005,80,82,100,83,100,80,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
155,cyndaquil,cyndaquil,fire,fire,True,2,309,False,False,False,False,True,yellow,humanoid,['ground'],ground,ground,45,medium-slow,5,79,39,52,43,60,50,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
156,quilava,quilava,fire,fire,True,2,405,False,False,False,False,True,yellow,quadruped,['ground'],ground,ground,45,medium-slow,9,190,58,64,58,80,65,80,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
157,typhlosion,typhlosion,fire,fire,True,2,534,False,False,True,False,True,yellow,quadruped,['ground'],ground,ground,45,medium-slow,17,795,78,84,78,109,85,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
158,totodile,totodile,water,water,True,2,314,False,False,False,False,True,blue,upright,"['monster', 'water1']",monster,water1,45,medium-slow,6,95,50,65,64,44,48,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
159,croconaw,croconaw,water,water,True,2,405,False,False,False,False,True,blue,upright,"['monster', 'water1']",monster,water1,45,medium-slow,11,250,65,80,80,59,63,58,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
160,feraligatr,feraligatr,water,water,True,2,530,False,False,True,False,True,blue,upright,"['monster', 'water1']",monster,water1,45,medium-slow,23,888,85,105,100,79,83,78,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
161,sentret,sentret,normal,normal,True,2,215,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,255,medium,8,60,35,46,34,35,45,20,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
162,furret,furret,normal,normal,True,2,415,False,False,True,False,True,brown,quadruped,['ground'],ground,ground,90,medium,18,325,85,76,64,45,55,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
163,hoothoot,hoothoot,normal,flying,False,2,262,False,False,False,False,True,brown,wings,['flying'],flying,flying,255,medium,7,212,60,30,30,36,56,50,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164,noctowl,noctowl,normal,flying,False,2,452,False,False,True,False,True,brown,wings,['flying'],flying,flying,90,medium,16,408,100,50,50,86,96,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165,ledyba,ledyba,bug,flying,False,2,265,False,False,False,False,True,red,wings,['bug'],bug,bug,255,fast,10,108,40,20,30,40,80,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,ledian,ledian,bug,flying,False,2,390,False,False,True,False,True,red,wings,['bug'],bug,bug,90,fast,14,356,55,35,50,55,110,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,spinarak,spinarak,bug,poison,False,2,250,False,False,False,False,True,green,armor,['bug'],bug,bug,255,fast,5,85,40,60,40,40,40,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,ariados,ariados,bug,poison,False,2,400,False,False,True,False,True,red,armor,['bug'],bug,bug,90,fast,11,335,70,90,70,60,70,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,crobat,crobat,poison,flying,False,2,535,False,False,True,False,True,purple,bug-wings,['flying'],flying,flying,90,medium,18,750,85,90,80,70,80,130,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170,chinchou,chinchou,water,electric,False,2,330,False,False,False,False,True,blue,fish,['water2'],water2,water2,190,slow,5,120,75,38,38,56,56,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
171,lanturn,lanturn,water,electric,False,2,460,False,False,True,False,True,blue,fish,['water2'],water2,water2,75,slow,12,225,125,58,58,76,76,67,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
172,pichu,pichu,electric,electric,True,2,205,False,False,False,False,True,yellow,quadruped,['no-eggs'],no-eggs,no-eggs,190,medium,3,20,20,40,15,35,35,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
173,cleffa,cleffa,fairy,fairy,True,2,218,False,False,False,False,True,pink,upright,['no-eggs'],no-eggs,no-eggs,150,fast,3,30,50,25,28,45,55,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174,igglybuff,igglybuff,normal,fairy,False,2,210,False,False,False,False,True,pink,humanoid,['no-eggs'],no-eggs,no-eggs,170,fast,3,10,90,30,15,40,20,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175,togepi,togepi,fairy,fairy,True,2,245,False,False,False,False,True,white,humanoid,['no-eggs'],no-eggs,no-eggs,190,fast,3,15,35,20,65,40,65,20,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176,togetic,togetic,fairy,flying,False,2,405,False,False,False,False,True,white,humanoid,"['flying', 'fairy']",flying,fairy,75,fast,6,32,55,40,85,80,105,40,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
177,natu,natu,psychic,flying,False,2,320,False,False,False,False,True,green,wings,['flying'],flying,flying,190,medium,2,20,40,50,45,70,45,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178,xatu,xatu,psychic,flying,False,2,470,False,False,True,False,True,green,wings,['flying'],flying,flying,75,medium,15,150,65,75,70,95,70,95,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179,mareep,mareep,electric,electric,True,2,280,False,False,False,False,True,white,quadruped,"['monster', 'ground']",monster,ground,235,medium-slow,6,78,55,40,40,65,45,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
180,flaaffy,flaaffy,electric,electric,True,2,365,False,False,False,False,True,pink,upright,"['monster', 'ground']",monster,ground,120,medium-slow,8,133,70,55,55,80,60,45,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
181,ampharos,ampharos,electric,electric,True,2,510,False,False,True,False,True,yellow,upright,"['monster', 'ground']",monster,ground,45,medium-slow,14,615,90,75,85,115,90,55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
182,bellossom,bellossom,grass,grass,True,2,490,False,False,True,False,True,green,humanoid,['plant'],plant,plant,45,medium-slow,4,58,75,80,95,90,100,50,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
183,marill,marill,water,fairy,False,2,250,False,False,False,False,True,blue,upright,"['water1', 'fairy']",water1,fairy,190,fast,4,85,70,20,50,20,50,40,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
184,azumarill,azumarill,water,fairy,False,2,420,False,False,True,False,True,blue,upright,"['water1', 'fairy']",water1,fairy,75,fast,8,285,100,50,80,60,80,50,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
185,sudowoodo,sudowoodo,rock,rock,True,2,410,False,False,True,False,True,brown,humanoid,['mineral'],mineral,mineral,65,medium,12,380,70,100,115,30,65,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
186,politoed,politoed,water,water,True,2,500,False,False,True,False,True,green,humanoid,['water1'],water1,water1,45,medium-slow,11,339,90,75,75,90,100,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187,hoppip,hoppip,grass,flying,False,2,250,False,False,False,False,True,pink,upright,"['fairy', 'plant']",fairy,plant,255,medium-slow,4,5,35,35,40,35,55,50,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
188,skiploom,skiploom,grass,flying,False,2,340,False,False,False,False,True,green,upright,"['fairy', 'plant']",fairy,plant,120,medium-slow,6,10,55,45,50,45,65,80,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
189,jumpluff,jumpluff,grass,flying,False,2,460,False,False,True,False,True,blue,upright,"['fairy', 'plant']",fairy,plant,45,medium-slow,8,30,75,55,70,55,95,110,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
190,aipom,aipom,normal,normal,True,2,360,False,False,False,False,True,purple,upright,['ground'],ground,ground,45,fast,8,115,55,70,55,40,55,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
191,sunkern,sunkern,grass,grass,True,2,180,False,False,False,False,True,yellow,ball,['plant'],plant,plant,235,medium-slow,3,18,30,30,30,30,30,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
192,sunflora,sunflora,grass,grass,True,2,425,False,False,True,False,True,yellow,humanoid,['plant'],plant,plant,120,medium-slow,8,85,75,75,55,105,85,30,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
193,yanma,yanma,bug,flying,False,2,390,False,False,False,False,True,red,bug-wings,['bug'],bug,bug,75,medium,12,380,65,65,45,75,45,95,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,wooper,wooper,water,ground,False,2,210,False,False,False,False,True,blue,legs,"['water1', 'ground']",water1,ground,255,medium,4,85,55,45,45,25,25,15,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
195,quagsire,quagsire,water,ground,False,2,430,False,False,True,False,True,blue,upright,"['water1', 'ground']",water1,ground,90,medium,14,750,95,85,85,65,65,35,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
196,espeon,espeon,psychic,psychic,True,2,525,False,False,True,False,True,purple,quadruped,['ground'],ground,ground,45,medium,9,265,65,65,60,130,95,110,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
197,umbreon,umbreon,dark,dark,True,2,525,False,False,True,False,True,black,quadruped,['ground'],ground,ground,45,medium,10,270,95,65,110,60,130,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
198,murkrow,murkrow,dark,flying,False,2,405,False,False,False,False,True,black,wings,['flying'],flying,flying,30,medium-slow,5,21,60,85,42,85,42,91,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199,slowking,slowking,water,psychic,False,2,490,False,False,True,False,True,pink,upright,"['monster', 'water1']",monster,water1,70,medium,20,795,95,75,80,100,110,30,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
200,misdreavus,misdreavus,ghost,ghost,True,2,435,False,False,False,False,True,gray,ball,['indeterminate'],indeterminate,indeterminate,45,fast,7,10,60,60,60,85,85,85,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
201,unown,unown,psychic,psychic,True,2,336,False,False,True,False,True,black,ball,['no-eggs'],no-eggs,no-eggs,225,medium,5,50,48,72,48,72,48,48,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
202,wobbuffet,wobbuffet,psychic,psychic,True,2,405,False,False,True,False,True,blue,blob,['indeterminate'],indeterminate,indeterminate,45,medium,13,285,190,33,58,33,58,33,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
203,girafarig,girafarig,normal,psychic,False,2,455,False,False,False,False,True,yellow,quadruped,['ground'],ground,ground,60,medium,15,415,70,80,65,90,65,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,pineco,pineco,bug,bug,True,2,290,False,False,False,False,True,gray,ball,['bug'],bug,bug,190,medium,6,72,50,65,90,35,35,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,forretress,forretress,bug,steel,False,2,465,False,False,True,False,True,purple,ball,['bug'],bug,bug,75,medium,12,1258,75,90,140,60,60,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,dunsparce,dunsparce,normal,normal,True,2,415,False,False,False,False,True,yellow,squiggle,['ground'],ground,ground,190,medium,15,140,100,70,70,65,65,45,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
207,gligar,gligar,ground,flying,False,2,430,False,False,False,False,True,purple,wings,['bug'],bug,bug,60,medium-slow,11,648,65,75,105,35,65,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,steelix,steelix,steel,ground,False,2,510,False,False,True,False,True,gray,squiggle,['mineral'],mineral,mineral,25,medium,92,4000,75,85,200,55,65,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
209,snubbull,snubbull,fairy,fairy,True,2,300,False,False,False,False,True,pink,humanoid,"['ground', 'fairy']",ground,fairy,190,fast,6,78,60,80,50,40,40,30,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
210,granbull,granbull,fairy,fairy,True,2,450,False,False,True,False,True,purple,upright,"['ground', 'fairy']",ground,fairy,75,fast,14,487,90,120,75,60,60,45,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
211,qwilfish,qwilfish,water,poison,False,2,440,False,False,False,False,True,gray,fish,['water2'],water2,water2,45,medium,5,39,65,95,85,55,55,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
212,scizor,scizor,bug,steel,False,2,500,False,False,True,False,True,red,bug-wings,['bug'],bug,bug,25,medium,18,1180,70,130,100,55,80,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,shuckle,shuckle,bug,rock,False,2,505,False,False,True,False,True,yellow,armor,['bug'],bug,bug,190,medium-slow,6,205,20,10,230,10,230,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,heracross,heracross,bug,fighting,False,2,500,False,False,True,False,True,blue,humanoid,['bug'],bug,bug,45,slow,15,540,80,125,75,40,95,85,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,sneasel,sneasel,dark,ice,False,2,430,False,False,False,False,True,black,upright,['ground'],ground,ground,60,medium-slow,9,280,55,95,55,35,75,115,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
216,teddiursa,teddiursa,normal,normal,True,2,330,False,False,False,False,True,brown,upright,['ground'],ground,ground,120,medium,6,88,60,80,50,50,50,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
217,ursaring,ursaring,normal,normal,True,2,500,False,False,False,False,True,brown,upright,['ground'],ground,ground,60,medium,18,1258,90,130,75,75,75,55,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
218,slugma,slugma,fire,fire,True,2,250,False,False,False,False,True,red,squiggle,['indeterminate'],indeterminate,indeterminate,190,medium,7,350,40,40,40,70,40,20,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
219,magcargo,magcargo,fire,rock,False,2,430,False,False,True,False,True,red,squiggle,['indeterminate'],indeterminate,indeterminate,75,medium,8,550,60,50,120,90,80,30,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
220,swinub,swinub,ice,ground,False,2,250,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,225,slow,4,65,50,50,40,30,30,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
221,piloswine,piloswine,ice,ground,False,2,450,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,75,slow,11,558,100,100,80,60,60,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
222,corsola,corsola,water,rock,False,2,410,False,False,False,False,True,pink,armor,"['water1', 'water3']",water1,water3,60,fast,6,50,65,55,95,65,95,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
223,remoraid,remoraid,water,water,True,2,300,False,False,False,False,True,gray,fish,"['water1', 'water2']",water1,water2,190,medium,6,120,35,65,35,65,35,65,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
224,octillery,octillery,water,water,True,2,480,False,False,True,False,True,red,tentacles,"['water1', 'water2']",water1,water2,75,medium,9,285,75,105,75,105,75,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
225,delibird,delibird,ice,flying,False,2,330,False,False,True,False,True,red,wings,"['water1', 'ground']",water1,ground,45,fast,9,160,45,55,45,65,45,75,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
226,mantine,mantine,water,flying,False,2,485,False,False,True,False,True,purple,wings,['water1'],water1,water1,25,slow,21,2200,85,40,70,80,140,70,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
227,skarmory,skarmory,steel,flying,False,2,465,False,False,True,False,True,gray,wings,['flying'],flying,flying,25,slow,17,505,65,80,140,40,70,70,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
228,houndour,houndour,dark,fire,False,2,330,False,False,False,False,True,black,quadruped,['ground'],ground,ground,120,slow,6,108,45,60,30,80,50,65,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
229,houndoom,houndoom,dark,fire,False,2,500,False,False,True,False,True,black,quadruped,['ground'],ground,ground,45,slow,14,350,75,90,50,110,80,95,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
230,kingdra,kingdra,water,dragon,False,2,540,False,False,True,False,True,blue,blob,"['water1', 'dragon']",water1,dragon,45,medium,18,1520,75,95,95,95,95,85,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
231,phanpy,phanpy,ground,ground,True,2,330,False,False,False,False,True,blue,quadruped,['ground'],ground,ground,120,medium,5,335,90,60,60,40,40,40,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
232,donphan,donphan,ground,ground,True,2,500,False,False,True,False,True,gray,quadruped,['ground'],ground,ground,60,medium,11,1200,90,120,120,60,60,50,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
233,porygon2,porygon2,normal,normal,True,2,515,False,False,False,False,True,red,legs,['mineral'],mineral,mineral,45,medium,6,325,85,80,90,105,95,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
234,stantler,stantler,normal,normal,True,2,465,False,False,False,False,True,brown,quadruped,['ground'],ground,ground,45,slow,14,712,73,95,62,85,65,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
235,smeargle,smeargle,normal,normal,True,2,250,False,False,True,False,True,white,upright,['ground'],ground,ground,45,fast,12,580,55,20,35,20,45,75,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
236,tyrogue,tyrogue,fighting,fighting,True,2,210,False,False,False,False,True,purple,humanoid,['no-eggs'],no-eggs,no-eggs,75,medium,7,210,35,35,35,35,35,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
237,hitmontop,hitmontop,fighting,fighting,True,2,455,False,False,True,False,True,brown,upright,['humanshape'],humanshape,humanshape,45,medium,14,480,50,95,95,35,110,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
238,smoochum,smoochum,ice,psychic,False,2,305,False,False,False,False,True,pink,humanoid,['no-eggs'],no-eggs,no-eggs,45,medium,4,60,45,30,15,85,65,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
239,elekid,elekid,electric,electric,True,2,360,False,False,False,False,True,yellow,humanoid,['no-eggs'],no-eggs,no-eggs,45,medium,6,235,45,63,37,65,55,95,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
240,magby,magby,fire,fire,True,2,365,False,False,False,False,True,red,upright,['no-eggs'],no-eggs,no-eggs,45,medium,7,214,45,75,37,70,55,83,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
241,miltank,miltank,normal,normal,True,2,490,False,False,True,False,True,pink,upright,['ground'],ground,ground,45,slow,12,755,95,80,105,40,70,100,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
242,blissey,blissey,normal,normal,True,2,540,False,False,True,False,True,pink,humanoid,['fairy'],fairy,fairy,30,fast,15,468,255,10,10,75,135,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
243,raikou,raikou,electric,electric,True,2,580,True,False,True,False,True,yellow,quadruped,['no-eggs'],no-eggs,no-eggs,3,slow,19,1780,90,85,75,115,100,115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
